''	BIN#	Description	Manuf	ManPartNum	Manuf2	ManPartNum2	Package	Height	ROHS	Note160803	TMA_COST	PL_COST	CostTMA_170921	CostPL_170921	Ucost	Cost1	Break2	Cost2	Reel	CostReel	Ucost	DSTR	PartNum	Qty	Price	Date	BB3B1_82	BB3C_8	SydneyRevC_122	TMA-043_80	TSrevC_40	RNS_B_8	TMA-054_10	Nuvola_8	SydneyD_8	RTK_8	BB3B1_50	BMC	RP1_12	TMA55_6	RTK0EN_4	BP1_6	OspreyA1	EagleA2	R170727	B170921	BMC_140	OSPa1_146	B170921_1200	EagleB0_10	B170921_1200	
	772												0.00 	0.00 																																0	0 	0	0 	0	0 	
	773												0.00 	0.00 																																0	0 	0	0 	0	0 	
	774												0.00 	0.00 																																0	0 	0	0 	0	0 	
	775												0.00 	0.00 																																0	0 	0	0 	0	0 	
	776												0.00 	0.00 																															138	138	0 	0	138 	0	138 	
	777												0.00 	0.00 																															104	104	0 	0	104 	0	104 	
'FSM4JSMA'	778	switch tact spst-no 1VA 32V	C&K Components	FSM4JSMA			PSHB_SWITCH_FSM4JSMA	7	Y		0.0950 	0.0000 	85.50 	0.00 	0.095	onlinecomp	4-1437565-1	1200	114	151215							2	1									2	0	0 	1 	0	0 	0	0 	900	900	0 	0	900 	0	900 	
	779												0.00 	0.00 																																0	0 	0	0 	0	0 	
'TPS51200DRC'	780	IC CONV DDR DDR2 DDR3 10SON 	TI	TPS51200DRC			VSON50P300X300X10-10EP1	1	Y		0.0000 	1.8430 	0.00 	7.37 	1.6600	arrow	TPS51200DRC	6	9.96	170327																		0	0 	1 	0	0 	0	0 	4	4	0	0	4 	0	4 	
'114-00841-68'	781	microSD con	Amphenol	114-00841-68			114-00841-68	1.55	Y		0.0000 	1.3580 	0.00 	5.43 	0.9600	online	114-00841-68	6	5.76	170327																		0	0 	1 	0	0 	0	0 	4	4	0	0	4 	0	4 	
	782												0.00 	0.00 																																0	0	0	0 	0	0 	
'47uF_6V3_0805'	783	CAP CER 47UF 6.3V 20% X5R 0805	Murata	GRM21BR60J476ME15L	venkel	C0805X5R6R3-476MNE	CAP0805	1.25	Y		0.0300 	0.0000 	21.96 	0.00 	0.014	venkel	C0805X5R6R3-476MNE	2000	28	161121	0.0300	venkel	C0805X5R6R3-476MNE	2000	60	170327													0 	18 	1	0 	8	0 	1900	1900	0 	8	732 	0	732 	
'HDR_1X8_2MM54_VT_TH'	784	HDR MALE 1x8 VERT TH  2.54 MM	Harwin	M20-9990845				8	Y		0.3500	0	1.40 	0.00 	0.3500	mouser	M20-9990845	6	2.1	170327																			0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'87437-0443'	785	CONN HEADER 4POS 1.5MM VERT SMD	Molex	87437-0443				5.75	Y		0.4980	0	3.98 	0.00 	0.4980	arrow	87437-0443	12	5.976	170327																			0	2	0	0	0	0	8	8	0	0	8 	0	8 	
'MAMK2520T1R0M'	786	FIXED IND 1UH 2.7A 59 MOHM 2.5x2x1.2	Taiyo Yuden	MAMK2520T1R0M				1.2	Y		0.0650	0	185.90 	0.00 	0.0650	online	MAMK2520T1R0M	3000	195	170327																			0	6	0	0	0	0	2900	2900	0	0	2900 	4	2860 	
'CRN10-4-390JT'	787	res array 4x0402 39 ohm 5%	Panasonic	EXB-N8V390JX	Venkel	CRN10-4-390JT		0.55	Y		0.0024	0	22.80 	0.00 	0.0024	venkel	CRN10-4-390JT	10000	24	170327																			0	6	0	0	0	0	9500	9500	0	0	9500 	0	9500 	
'MT40A512M16JY-083E'	788	DDR4 x16 8Gbit 96BGA 2400 MT/s	Micron	MT40A512M16JY-083E				1.1	Y		19.7000	0	394.00 	0.00 	19.7000	arrow	MT40A512M16JY-083E	30	591	170327																			0	5	0	0	0	0	20	20	0	0	20 	0	20 	
'Si5338L-B07215-GM'	789	Custom Clock Part Number	Silabs	Si5338L-B07215-GM				0.85	Y	plushkin 170515		12.7	0.00 	482.60 				12.7																					0	1	0	0	0	0	38	38	0	0	38 	0	38 	
'Si5338L-B07619-GM'	790	Custom Clock Part Number	Silabs	Si5338L-B07619-GM				0.85	Y	plushkin 170515		12.7	0.00 	50.80 				12.7																					0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'SI5328B-C-GMR'	791		Silabs	SI5328B-C-GMR				0.85	Y		15.0200	0	60.08 	0.00 	15.0200	mouser	SI5328B-C-GMR	6	90.12	170327																			0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'ABM8-166-114.285MHZ'	792	CRYSTAL 114.2850MHZ 18PF SMD 4pin 3.2x2.5x0.8	Abracon	ABM8-166-114.285MHZ				1	Y		2.1120	0	8.45 	0.00 	2.1120	arrow	ABM8-166-114.285MHZ-T2	6	12.672	170327																			0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'IHLP2020BZER2R2M11'	793	IND 2.2UH 5A 37.7 MOHM 5.5x5.2x2	vishay	IHLP2020BZER2R2M11			IHLP2020BZ	2	Y		0.5339 		9.08 	0.00 	1.4298	arrow	IHLP2020BZER2R2M11	25 	35.745	170518																			0	4 	0	0 	0	0 	17	17	0 	0	17 	0	17 	
	794												0.00 	0.00 																																0	0 	0	0 	0	0 	
	795												0.00 	0.00 																																0	0 	0	0 	0	0 	
	796												0.00 	0.00 																																0	0 	0	0 	0	0 	
	797												0.00 	0.00 																																0	0 	0	0 	0	0 	
'47nF_0402'	798	CAP, .047uF, X7R, 25V, 10%, 0402	Murata	GRM155R71E473KA88D			CAP0402	0.5	Y	plushkin 170515		0.00583	0.00 	2.04 																									0	3	1	0	0	0	350	350	0	0	350 	0	350 	
'53.6K_1%_0402'	799	RES, 53.6K OHM, 1%, 0402	Panasonic	ERJ-2RKF5362X	Venkel	CR0402-16W-5362FT	RES0402	0.3	Y		0.00072		5.40 	0.00 	0.00072	Venkel	CR0402-16W-5362FT	10000	7.2	170518																			0	3	1	0	0	0	7500	7500	0	0	7500 	0	7500 	
'75K_1%_0402'	800	RES, 75K OHM, 1%, 0402	Panasonic	ERJ-2RKF7502X	Venkel	CR0402-16W-7502FT	RES0402	0.3	Y		0.00072		6.48 	0.00 	0.00072	Venkel	CR0402-16W-7502FT	10000	7.2	170518																			0	1		0	0	0	9000	9000	0	0	9000 	0	9000 	
'105K_1%_0402'	801	RES, 105K OHM, 1%, 0402	Panasonic	ERJ-2RKF1053X	Venkel	CR0402-16W-1053FT	RES0402	0.3	Y		0.00072		6.48 	0.00 	0.00072	Venkel	CR0402-16W-1053FT	10000	7.2	170518																			0	1		0	0	0	9000	9000	0	0	9000 	0	9000 	
'130K_1%_0402'	802	RES, 130K OHM, 1%, 0402	Panasonic	ERJ-2RKF1303X	Venkel	CR0402-16W-1303FT	RES0402	0.3	Y		0.0025		22.50 	0.00 	0.0025	online	ERJ-2RKF1303X	10000	25	170518																			0	1		0	0	0	9000	9000	0	0	9000 	0	9000 	
'133K_1%_0402'	803	RES, 133K OHM, 1%, 0402	Panasonic	ERJ-2RKF1333X	Venkel	CR0402-16W-1333FT	RES0402	0.3	Y		0.00072		5.04 	0.00 	0.00072	Venkel	CR0402-16W-1333FT	10000	7.2	170518																			0	1	1	0	0	0	7000	7000	0	0	7000 	0	7000 	
'475K_1%_0402'	804	RES, 475K OHM, 1%, 0402	Panasonic	ERJ-2RKF4753X	Venkel	CR0402-16W-4753FT	RES0402	0.3	Y		0.0019		15.20 	0.00 	0.0019	arrow	ERJ-2RKF4753X	10000	19	170518																			0	1	1	0	0	0	8000	8000	0	0	8000 	0	8000 	
'499K_1%_0402'	805	RES, 499K OHM, 1%, 0402	Panasonic	ERJ-2RKF4993X	Venkel	CR0402-16W-4993FT	RES0402	0.3	Y		0.00072		6.48 	0.00 	0.00072	Venkel	CR0402-16W-4993FT	10000	7.2	170518																			0	1		0	0	0	9000	9000	0	0	9000 	0	9000 	
'523K_1%_0402'	806	RES, 523K OHM, 1%, 0402	Panasonic	ERJ-2RKF5233X	Venkel	CR0402-16W-5233FT	RES0402	0.3	Y		0.0019		18.05 	0.00 	0.0019	arrow	ERJ-2RKF5233X	10000	19	170518																			0	1		0	0	0	9500	9500	0	0	9500 	0	9500 	
'NCP15XH103J03RC'	807	NTC THERMISTOR 10K OHM 5% 0402	Murata	NCP15XH103J03RC				0.3	Y		0.0523		3.66 	0.00 	0.0523	arrow	NCP15XH103J03RC	100 	5.23	170518																			0	3	1	0	0	0	70	70	0	0	70 	0	70 	
'R8A20410BG-G'	808	20Mb Parallel CAM	Renesas	R8A20410BG-G				2.9	Y		110	0	440.00 	0.00 		110					110	Renesas	R8A20410BG-G	1															0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'RMHE41A364AGBG'	809	1.1Gb LLDRAMIII	Renesas	RMHE41A364AGBG				1.25	Y		60	0	240.00 	0.00 		60					60	Renesas	RMHE41A364AGBG	1															0	1	0	0	0	0	4	4	0	0	4 	0	4 	
'IR3846MTRPBF'	TM14	IC REG BUCK ADJ 0.6V 35A 24QFN	Infineon	IR3846MTRPBF				0.9	Y		3.9570	0	71.23 	0.00 	3.9570	arrow	IR3846MTRPBF	18	71.226	170327																			0	0	0	0	0	0	18	18	0	0	18 	0	18 	
													0.00 	0.00 																															10	10	0	0	10 	0	10 	
'23C11D-40ML5'	N13	High Speed Stacked x8 Test Connector	Rosenberger	23C11D-40ML5			23C11D_8CH_STRAIGHT				109.7400 	0.0000 	658.44 	0.00 	109.7400	rosenberger	23C11D-40ML5	10	1097.40	150810								14								2		0	0 	0 	0	0 	0	0 	6	6	0	0	6 	0	6 	
'SL1TTE9L09F'	TM15	RES 2512 9.09 Ohm 1% 1W	KOA	SL1TTE9L09F			RES2512	2	Y		0.4900	0	43.61 	0.00 	0.4900	mouser	SL1TTE9L09F	100	49	170327																			0	0	0	2	0	0	89	89	0	0	89 	0	89 	
'SL1TTE16L2F'	TM16	RES 2512 16.2 Ohm 1% 1W	KOA	SL1TTE16L2F			RES2512	2	Y		0.4900	0	43.61 	0.00 	0.4900	mouser	SL1TTE16L2F	100	49	170327																			0	0	0	2	0	0	89	89	0	0	89 	0	89 	
'200-015-263R001'	N21	dsub15, female ra thin	Norcomp	200-015-263R001 			200-015-263R001 	10.8	Y		2.8900 	0.0000 	248.54 	0.00 	2.89	mouser	200-015-263R001 	200	578	buy160932	2.89	mouser	200-015-263R001	200 	578 	161006 												0	0 	0 	0	0 	0	1 	96	96	0	0	96 	1	86 	
													0.00 	0.00 																															1400	1400	0	0	1400 	0	1400 	
'NX5032GA-25.000M-STD-CSK-4'		CRYSTAL 25.000 MHZ SMT 8PF 20 ppm	NDK	NX5032GA-25.000M-STD-CSK-4 			NX5032GA	1.3	Y	used for BIN603	0.3664 	0.0000 	0.00 	0.00 	0.3664	dk	NX5032GA-25.000M-STD-CSK-4 	1000	366.4	151215							2	2									2	0	0 	0 	0	0 	0	0 		0	0 	0	0 	0	0 	
'10117836-002LF'		CONN USB 3.0 RCPT STD A VERT	FCI	10117836-002LF			10117836-002LF	15.8	Y	T	0.7872 	0.0000 	0.00 	0.00 	0.79	dk	10117836-002LF	25	19.68	140320							0	0	0	0 	0 	0	0	0	0	0	0	0	0 	0 	0	0 	0	0 		0	0 	0	0 	0	0 	
'MIC69303YME'	N5	IC REG LDO ADJ 3A 8SOIC	Micrel	MIC69303YME			SOIC127P600X175-8EP4	1	Y		3.5728 	0.0000 	0.00 	0.00 	3.57275		MIC69303YM	40	142.91	150715	3.5728		MIC69303YME-TR	40	142.91	150715	0	0					0	5	0	0	0	0	0 	0 	0	0 	0	0 		0	0 	0	0 	0	0 	
'570BAB000777DG'	N6	OSC 5x7 LVDS 100 MHz 3.3V OE High I2C 1-810 MHz 61.5 ppm	SiLabs	570BAB000777DG				1.75	Y		42.9466 	0.0000 	0.00 	0.00 	42.95	avnet	570BAB000777DG	12	515.36	140415							0	0					1	0	0	0	0	0	0 	0 	0	0 	0	0 		0	0 	0	0 	0	0 	
'536BC156M250DG'	N8	OSC XO 156.25MHZ LVDS SMD	SiLabs	536BC156M250DG					plushkin	T	0.0000 	0.0000 	0.00 	0.00 													0	0	0	0 	0 		0	0		0	0	0	0 	0 	0	0 	0	0 		0	0 	0	0 	0	0 	
'SI5319C-C-GMR'	N10	IC CLOCK MULT/ATTENUATOR 36QFN	SiLabs	SI5319C-C-GMR			QFN50P600X600X90-36EP1				29.1500 	0.0000 	0.00 	0.00 	29.1500	avnet	SI5319B-C-GMR	8	233.20	150810	24.99	arrow	SI5319C-C-GM	4 	99.96	170518	0	0								1	0	0	0 	0 	1	0 	0	0 		0	0 	0	0 	0	0 	
'SI52111-B12-GM2'	N15	OSC PCIE Gen4 3.3V 1OUT	Silabs	SI52111-B12-GM2			TDFN050P300X300X075-8EP1	0.75	Y	rick 170922	0.0000 	2.1696 	0.00 	420.90 		2.37	25	2.1696	3000	1.77528																		0	0 	0 	0	0 	1	1 	350 	350	0	1	204 	1	194 	
'SI52146-A04AGM'	N16	CLK GEN PCIE GEN4 3.3V 6OUT	Silabs	SI52146-A04AGM			QFN50P500X500X08-32EP1	0.8	Y	rick 170922	0.0000 	3.4648 	0.00 	620.20 		3.78	25	3.4648	2500	2.83472																		0	0 	0 	0	0 	1	1 	335 	335	0	1	189 	1	179 	
'SI5351A-B05797-GT'	N17	CLK GEN 3.3V 3OUT CUSTOM	Silabs	SI5351A-B05797-GT			MSOP50P490X110-10AN	1.1	Y	rick 17106	0.0000 	0.8812 	0.00 	6.17 		0.92	25	0.8812	2500	0.83338																		0	0 	0 	0	0 	1	1 	153 	153	0	1	7 	0	7 	
'Si5351A-B07681-GT'	N17	CLK GEN 3.3V 3OUT CUSTOM	Silabs	Si5351A-B07681-GT			MSOP50P490X110-10AN	1.1	Y	rick 17106		0.8812 	0.00 	167.43 																															200 	200			200 	1	190 	
'190-009-163R001'	N20	dsub9, male ra thin	Norcomp	190-009-163R001 			190-009-163R001 	10.8	Y		0.0000 	2.6160 	0.00 	0.00 		2.73	10	2.616	100	2.18																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'RJMG2012211A0FR'	N22	CONN MAGJACK 1PORT 1000 BASE-T	Amphenol	RJMG2012211A0FR			RJMG2012211A0FR	11.3	Y		0.0000 	5.4340 	0.00 	0.00 		5.67	10	5.434	100	4.4888																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'PCF85063TP'	N23	IC RTC CLK/CALENDAR I2C 8-SON 	NXP	PCF85063TP			DFN50P200X300X075-8EP1	0.75	Y		0.4106 	0.0000 	0.00 	0.00 	0.62	arrow	PCF85063TP/1Z	4 	2.48	170518	0.4106		PCF85063TP	156	64.0536	170914												0	0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'TXS0104EPWR'	N24	IC 4BIT NON-INV TRANSLTR 14TSSOP 28Mbit	TI	TXS0104EPWR			TSSOP65P640X120-14N	1.2	Y		0.0000 	1.2860 	0.00 	0.00 		1.44	10	1.286	2000	0.52875																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'TXS0102DCuR'	N25	IC VOLT-LVL TRANSL 2BIT BI SO8 28Mbit	TI	TXS0102DCTR			PSOP50P320X075-8N	1.2	Y		0.0000 	0.7040 	0.00 	0.00 		0.8	10	0.704	3000	0.25875																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'CBC2518T4R7M'	N26	 IND 4.7UH 920MA 260 MOHM 1007	Taiyo Yuden	CBC2518T4R7M			IND1007	2	Y		0.0000 	0.0000 	0.00 	0.00 																								0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'47uF_16V_1206'	N27	CAP CER 47UF 16V 1206	TDK	C3216X5R1C476M160AB 			CAP1206	1.8	Y		0.0000 	0.6600 	0.00 	0.00 		1.24	100	0.66	2000	0.319																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'10112628-101LF'	N28	mSAS 1X4 EXT PCB CON 44.25x38 mm	Amphenol	10112628-101LF			10112628-101LF	12.24	Y		0.0000 	19.7596 	0.00 	0.00 	18.7500	arrow	10112628-101LF	12	225	170327																		0	1 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'DS80PCI402SQ'	N29	IC REDRIVER PCIE 8CH 54WQFN 	TI	DS80PCI402SQ			QFN50P550X1000X80_54EP	0.8	Y		0.0000 	10.6560 	0.00 	0.00 	11.2600	mouser	DS80PCI402SQ	48	540.48	170327																		0	4 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'AT24CS08-SSHM'	N30	EEPROM 8KBIT I2C 1MHZ 8SOIC 	Atmel	AT24CS08-SSHM			SOIC127P600X175-8N	1.75	Y		0.0000 	0.3580 	0.00 	0.00 	0.2400	mouser	AT24CS08-SSHM	12	2.88	170327																		0	1 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'UE27AE54100'	AS2	CON USB Type A Vertical TH	Amphenol	UE27AE54100			UE27AE54100	14	Y		0.0000 	0.4410 	0.00 	0.00 		0.55	50	0.44104	1000	0.28215																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'JD3-0001NL'	AS3	RJ45 Magjack 1GBT 1 PORT TH Vertical	Pulse	JD3-0001NL			JD3-0001NL	16.87	Y		0.0000 	6.0692 	0.00 	0.00 		6.94	25	6.0692	1000	4.046																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'DDZ9678-7'	AS4	DIODE ZENER 1.8V 500MW SOD123 	Diodes Inc.	DDZ9678-7			SOD123	1.35	Y		0.0000 	0.2660 	0.00 	0.00 		0.32	100	0.266	3000	0.0552																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'REF1112AIDBZT'	AS5	IC VREF SHUNT 1.25V SOT23-3 	TI	REF1112AIDBZT			SOT95P230X109-3N	1	Y	removed from design	0.0000 	2.3340 	0.00 	0.00 		2.6	10	2.334	3000	0.95625																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'742792609'	AS6	FERRITE BEAD 30 OHM 0603 1LN 	Wurth	742792609			FB0603	1	Y		0.0000 	0.1874 	0.00 	0.00 		0.2	50	0.1874	4000	0.1275																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'89400-0320'	AS7	HDR 1x3 Shroud Vertical TH 2MM	Molex	89400-0320			89400-0320	6.05	Y		0.0000 	0.1310 	0.00 	0.00 		0.14	10	0.131	1000	0.05859																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'10AS066K2F35E2SG'	AS8	FPGA Altera	Altera	10AS066K2F35E2SG			BGA1152C100P34X34_3500X3500	3.3	Y		0.0000 	3623.0000 	0.00 	0.00 		3623	10	3623	100	3623																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'EPCQL512F24IN'	AS9	512Mb SPI 4bit FLASH 1.8V TBGA24	Altera	EPCQL512F24IN			FBGA24C100P05X05_600X800X120	1.2	Y		0.0000 	100.0000 	0.00 	0.00 		100	25	100	1000	100																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'KSZ9031RNX'	AS10	1GE PHY 48QFH	Microchip	KSZ9031RNX			QFN50P700X700X085-48EP1	0.85	Y		0.0000 	5.3660 	0.00 	0.00 		5.99	10	5.366	1000	2.912																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'MT40A1G8PM-083E'	AS12	DDR4 1Gx8 BGA78	Micron	MT40A1G8PM-083E			BGA78C80P6X13_900X1320X110	1.1	Y		0.0000 	12.3800 	0.00 	0.00 		17.2	10	12.38	1000	9.73																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'SI5338B-B06457-GM'	AS13	Clock Generator I2C 24QFN	SiLabs	SI5338B-B06457-GM			QFN50P400X400X90-24EP1	1	Y		0.0000 	12.1044 	0.00 	0.00 		12.57	25	12.1044	1000	10.4535																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'AOZ1037PI'	AS14	IC REG BUCK ADJ 5A 0.8V 4.5-18V 8SOIC 500KHz	AlphaOmega	AOZ1037PI			SOIC127P600X170-8EP1	1	Y		0.0000 	1.5040 	0.00 	0.00 		1.7	10	1.504	3000	0.6594																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'MAX16125WTDB29+T'	AS15	Supervisor PushButton WLP6	Maxim	MAX16125WTDB29+T			BGA6C40P2X3_01235X0835X064	0.64	Y		0.0000 	1.6700 	0.00 	0.00 		4.6	100	1.67	2500	1.11384																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'ADS1015IDGS'	AS16	IC ADC 12BIT I2C 3.3KSPS 10MSOP 4CH	TI	ADS1015IDGS			TSSOP50P490X110-10AN		Y		0.0000 	2.5360 	0.00 	0.00 		2.83	10	2.536	2500	1.29375																		0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'ASEMB-25.000MHZ-LC-T'	AS17	OSC  25.000MHZ 1.8-3.3V 50x32	Abracon	ASEMB-25.000MHZ-LC-T			OSCCC500X320X090_4N		Y		0.9108 	0.0000 	0.00 	0.00 	0.7463	dk	ASEMB-25.000MHZ-LC-T	250 	186.575	160908	0.9108	dk	ASEMB-25.000MHZ-LC-T	140	127.512	170914												1	0 	0 	0	0 	0	0 		140	1	0	0 	0	0 	
'570BAB001753DG'	AS18	OSC 5x7 LVDS 156.25 MHz 3.3V OE High I2C 1-810 MHz 61.5 ppm	SiLabs	570BAB001753DG			Si570	1.75	Y		0.0000 	27.0112 	0.00 	0.00 		27.0112	50	27.0112																				0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'HS_30-2684-05_Rev05_FAN'	AS20	fansink 55x55 PCIe 3 wire	Cofan USA	30-2684-05				12	Y		0.0000 	0.0000 	0.00 	0.00 																								0	0 	0 	0	0 	0	0 		0	0	0	0 	0	0 	
'0862-1J1T-43-F'	EG1	1 Port RJ45 Magjack  10/100/1000 Base-T, AutoMDIX  Dual USB A 	Belfuse	0862-1J1T-43-F 			0862-1J1T-43-F 	29.72	Y		4.9210 	0.0000 	0.00 	0.00 	3.431	arrow	0862-1J1T-43-F	200 	686 	161006 	4.921	dk	0862-1J1T-43-F 	156	767.676	170914												0	0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'MM80-204B1-E1'	EG2	CONN 204POS DDR3 SDRAM SODIMM 	JAE	MM80-204B1-E1			MM80-204B1-E1	9.2	Y		7.0800 	0.0000 	0.00 	0.00 	7.08	mouser	MM80-204B1-E1	200 	1416 	161006 	7.08	mouser	MM80-204B1-E1	146	1033.68	170914												0	0 	0 	0	0 	1	1 		146	0	1	0 	0	0 	
'67997-210HLF'	EG3	HDR MALE 2X5 TH INTERNAL USB CABLE	Amphenol	67997-210HLF		67997-210HLF	68449-278HLF	10	Y	Lead time : 10 weeks minorder 4800 pcs price: $0.2139	0.3560 	0.0000 	0.00 	0.00 	0.356	mouser	67997-210HLF	200 	71 	161006 	0.356	mouser	67997-210HLF	156	55.536	170914												0	0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'AST2500'	bmc1		Aspeed	AST2500			456LD_TFBGA		Y	TMA	15.5318 	0.0000 	0.00 	0.00 	13	aspeed	AST2500	250 	3250	160908	15.5318	aspeed	AST2500	150 	2329.77	170817												1	0 	0 	0	0 	0	0 	150 	150	1	0	10 	1	0 	
'MX25L25735FZ2I-10G'	bmc3		Macronix	MX25L25735FZ2I-10G			WSON127P800X600X700-8EP1		Y		3.4400 	0.0000 	0.00 	0.00 	3.133	dk	MX25L25735FZ2I-10G	500 	1566.5	160908	3.44	arrow	MX25L25735FZ2I-10G	554	1905.76	170914												2	0 	0 	0	0 	0	0 		554	2	0	30 	3	0 	
'ASEMB-24.000MHZ-LC-T'	bmc4		Abracon	ASEMB-24.000MHZ-LC-T			OSCCC320X250X085_4N		Y		0.7456 	0.0000 	0.00 	0.00 	0.92	dk	ASEMB-24.000MHZ-LC-T	250 	230	160908	0.7456	arrow	ASEMB-24.000MHZ-LC-T	150	111.84	170914												1	0 	0 	0	0 	0	0 		150	1	0	10 	1	0 	
'39-28-1083'	EG6	CONN ATX HDR 24POS 4.2MM VERT TIN	Molex	39-28-1083			39-28-1083	12.8	Y		0.2800 	0.0000 	0.00 	0.00 	0.3551	arrow	39-28-1083	6	2.1306	170327	0.28	arrow	39-28-1083	156	43.68	170914													0 	0 	0	1 	1	1 		156	0	1	10 	1	0 	
'15-91-0240'	EG7	CONN HEADER 2X10 VERT TH 2.54 MM TIN-LEAD	Molex	15-91-0240			15-91-0240	10	Y		1.3407 	0.0000 	0.00 	0.00 	1.0699	arrow	15-91-0240	200 	214 	161006 	1.3407	arrow	15-91-0240	156	209.1492	170914	0												0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'67800-5003'	EG8	CONN PLUG SATA 7PS VERT PCB GOLD	Molex	67800-5003			67800-5003	8.4	Y		0.5800 	0.0000 	0.00 	0.00 	0.582	mouser	67800-5003	200 	116 	161006 	0.58	mouser	67800-5003	166	96.28	170914	0												0 	0 	0	0 	1	1 		166	0	1	20 	2	0 	
'47053-1000'	EG9	CONN HEADER 4POS .100 VERT GOLD	Molex	47053-1000			47053-1000	11.7	Y		0.1518 	0.0000 	9.72 	0.00 	0.1587	arrow	47053-1000	1200 	190 	161006 	0.1518	arrow	47053-1000	1000	151.8	170914	0												0 	0 	0	0 	6	6 		1000	0	6	124 	6	64 	
'LM75BDP'	EG12	SENSOR TEMPERATURE I2C 8TSSOP 	NXP	LM75BDP,118			TSOP65P300X175-8N	1.1	Y		0.1710 	0.0000 	214.09 	0.00 	0.24	mouser	LM75BDP	1600 	384 	161006 	0.171	fe	LM75BDP,118	2500	427.5	170914	0												0 	0 	0	0 	8	8 		2500	0	8	1332 	8	1252 	
'LTC2804CGN'	EG13	IC TXRX RS232 DUAL 16-SSOP 1.8-5.5V	Linear	LTC2804CGN-1			TSSOP65P760X120-16AN	1.75	Y		2.2900 	0.0000 	0.00 	0.00 	2.29	arrow	LTC2804CGN-1#PBF	400 	916 	161006 	2.29	arrow	LTC2804CGN-1	302	691.58	170914	0												0 	0 	0	0 	2	2 		302	0	2	10 	1	0 	
'LTC2801CDE'	EG14	IC TXRX RS232 12-DFN 1.8-5.5V	Linear	LTC2801CDE			DFN050P400X300X75-12EP1	0.75	Y		1.8800 	0.0000 	0.00 	0.00 	1.88	arrow	LTC2801CDE#PBF	200 	376 	161006 	1.88	arrow	LTC2801CDE	156	293.28	170914													0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'USB2514B/M2'	EG15	USB 2.0 Hub Controller 4-port	Microchip	USB2514B/M2			QFN50P600X600X90-36EP1	1.1	Y		1.6500 	0.0000 	0.00 	0.00 	1.65	mouser	USB2514B/M2	200 	330 	161006 	1.65	microchip	USB2514B/M2	156	257.4	170914													0 	0 	0	0 	1	1 		156	0	1	10 	1	0 	
'TPS53317ARGB'	EG16	IC REG BUCK SYNC 6A 20VQFN	TI	TPS53317ARGB			VQFN50P400X350X100-20EP1	1	Y		4.6600 	0.0000 	0.00 	0.00 	5.138	arrow	TPS53317ARGBT	400 	2055 	161006 	4.66	mouser	TPS53317ARGB	312	1453.92	170914													0 	0 	0	0 	2	2 		312	0	2	20 	2	0 	
'3220-10-0300-00'	EG21	HDR 2x10 male, Shrouded 1.27mm SMT	CNC Tech	3220-10-0300-00			3220-10-0300-00	5.4	Y		0.2985 	0.0000 	0.00 	0.00 	0.4370	dk	3220-10-0300-00	216	94.392	170327	0.2985	arrow	3220-10-0300-00	770	229.845	170914													0 	0 	0	0 	5	5 		770	0	5	40 	4	0 	
